// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BAF3
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
14998	9.708064	-0.860213	-0.249154	-0.132890	0.079515	-0.094775	-90.987758	-85.405985	9.433284
14999	9.696056	-0.886497	-0.176175	-0.156017	0.074469	-0.109266	-90.587312	-85.469011	8.942871
15000	9.734200	-0.865010	-0.068060	-0.160390	0.075831	-0.119637	-90.165833	-85.539542	8.428679
15001	9.621925	-0.936390	-0.094748	-0.147720	0.071099	-0.124707	-89.758560	-85.610848	7.936278
15002	9.628158	-0.909189	0.000844	-0.130740	0.072955	-0.124594	-89.311008	-85.683613	7.413081
15003	9.552370	-0.856465	0.077204	-0.123733	0.076982	-0.124008	-88.813637	-85.753859	6.844206
15004	9.507887	-0.741918	0.194756	-0.118902	0.075973	-0.122336	-88.301750	-85.824580	6.263405
15005	9.526473	-0.678734	0.224716	-0.131729	0.076243	-0.119221	-87.779766	-85.891330	5.665361
15006	9.599134	-0.594666	0.268348	-0.137905	0.074803	-0.118365	-87.251922	-85.959012	5.057752
15007	9.693538	-0.457366	0.229694	-0.134657	0.074371	-0.116503	-86.710666	-86.023454	4.438807
15008	9.766389	-0.440388	0.244869	-0.144351	0.072668	-0.119589	-86.164518	-86.091093	3.809250
15009	9.830545	-0.459137	0.219677	-0.139263	0.067929	-0.117897	-85.640475	-86.155769	3.205010
15010	9.756317	-0.637354	0.292301	-0.122242	0.069861	-0.117770	-85.065847	-86.221679	2.559706
15011	9.559750	-0.802380	0.348593	-0.072934	0.072887	-0.102686	-84.432822	-86.276581	1.884424
15012	9.445461	-0.696146	0.351343	0.022734	0.056557	-0.087264	-83.878866	-86.324953	1.343163
15013	9.399977	-0.383704	0.449669	0.074895	0.044795	-0.070181	-83.409839	-86.362265	0.917158
15014	9.392650	-0.217540	0.534811	0.073175	0.038282	-0.055299	-83.000933	-86.393100	0.550246
15015	9.459127	0.137276	0.552493	0.069805	0.027210	-0.044538	-82.707612	-86.416709	0.297401
15016	9.661640	-0.053997	0.585094	0.020930	0.060795	-0.023691	-82.150405	-86.427613	-0.248078
15017	9.496618	-0.170586	0.344054	0.106841	0.019518	-0.019018	-81.931055	-86.437123	-0.405540
15018	9.548294	-0.222096	0.102166	0.080342	0.045102	-0.004463	-81.503168	-86.438029	-0.787331
15019	9.575337	-0.383115	-0.259946	0.120495	0.019996	-0.001671	-81.293580	-86.437560	-0.927173
15020	9.642056	-0.521066	-0.429847	0.098190	0.024375	0.008261	-81.062199	-86.432881	-1.101833
15021	9.618050	-0.678157	-0.519984	0.095043	0.017548	0.013853	-80.912139	-86.423785	-1.196644
15022	9.627615	-0.710742	-0.506769	0.086473	0.008799	0.005550	-80.826379	-86.421999	-1.232126
15023	9.686160	-0.721785	-0.373679	0.034262	0.012593	-0.002827	-80.732156	-86.422770	-1.305884
15024	9.711142	-0.665135	-0.084862	-0.005748	0.008128	-0.030765	-80.652188	-86.441562	-1.388501
15025	9.757006	-0.512548	0.233597	-0.061295	0.011522	-0.046762	-80.555462	-86.467254	-1.519620
15026	9.757730	-0.778791	0.226461	-0.082650	0.025630	-0.046591	-80.331886	-86.493294	-1.790255
15027	9.732431	-0.699844	0.508101	-0.065539	0.018843	-0.047066	-80.164868	-86.518397	-1.994226
