// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BB4E
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
63401	9.639925	1.685914	0.519534	0.082919	0.095165	-0.107713	71.383648	-78.864602	121.987625
63402	9.611596	1.717442	0.462477	0.054107	0.100329	-0.111864	71.245708	-78.789316	122.160061
63403	9.588595	1.727477	0.515450	0.055391	0.100429	-0.116013	71.112088	-78.711634	122.328882
63404	9.585999	1.739131	0.524462	0.051441	0.106892	-0.121319	70.967734	-78.629865	122.506657
63405	9.552190	1.722482	0.491763	0.046684	0.109990	-0.125704	70.816844	-78.544979	122.688104
63406	9.508140	1.803235	0.457199	0.037733	0.112856	-0.131029	70.662635	-78.456618	122.868177
63407	9.532316	1.867819	0.454541	0.048772	0.117938	-0.135211	70.505841	-78.364889	123.056985
63408	9.595960	1.988074	0.526598	0.035410	0.122761	-0.139323	70.337337	-78.269973	123.250324
63409	9.621950	2.126673	0.501808	-0.005424	0.130435	-0.138544	70.126032	-78.173794	123.463224
63410	9.579215	1.987229	0.465529	-0.034277	0.144321	-0.145058	69.874355	-78.071272	123.700727
63411	9.514013	1.872615	0.528395	-0.028626	0.152464	-0.151544	69.613643	-77.963369	123.950706
63412	9.505115	1.738733	0.536283	-0.028141	0.150331	-0.153666	69.366995	-77.854579	124.187031
63413	9.558612	1.735338	0.550958	-0.006152	0.158360	-0.155310	69.116980	-77.743009	124.439444
63414	9.543758	1.748232	0.533754	0.015982	0.165313	-0.158014	68.871584	-77.628420	124.700522
63415	9.569608	1.791300	0.537264	0.043595	0.169296	-0.158338	68.635424	-77.512513	124.968153
63416	9.587644	1.809476	0.562998	0.075715	0.168037	-0.154280	68.423255	-77.398905	125.230391
63417	9.577850	1.873653	0.576787	0.098401	0.179544	-0.163463	68.207938	-77.277662	125.509086
63418	9.578637	1.940774	0.624038	0.088555	0.190094	-0.167986	67.973162	-77.151614	125.802524
63419	9.625356	1.990125	0.694685	0.067129	0.198773	-0.171895	67.713223	-77.021242	126.108895
63420	9.567666	1.899794	0.629486	0.058126	0.221591	-0.179580	67.411075	-76.881576	126.453687
63421	9.493412	1.856009	0.531143	0.076957	0.225184	-0.188505	67.125016	-76.735898	126.793014
63422	9.487130	1.801485	0.575640	0.093918	0.237569	-0.197861	66.838708	-76.582250	127.142998
63423	9.546824	1.830794	0.629138	0.127037	0.238885	-0.202247	66.577953	-76.425487	127.486239
63424	9.571090	1.956006	0.723106	0.124667	0.244416	-0.201748	66.312146	-76.267489	127.833772
63425	9.417094	2.008465	0.807213	0.126215	0.254658	-0.220346	66.048291	-76.096857	128.180189
