// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BB4E
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
21572	9.840910	0.519826	-0.952842	-0.045095	0.069170	-0.079448	146.978148	-83.761421	-3.143629
21573	9.749273	0.798558	-1.029888	-0.029575	0.068578	-0.075450	146.467325	-83.771527	-2.646639
21574	9.635353	0.854263	-0.948367	-0.046473	0.071292	-0.071320	145.957415	-83.783440	-2.160262
21575	9.658387	0.694733	-0.878209	-0.030118	0.077300	-0.066544	145.455574	-83.799591	-1.672645
21576	9.687956	0.998352	-1.080790	-0.048864	0.089133	-0.064401	144.915956	-83.821208	-1.157790
21577	9.625803	1.069824	-1.000592	-0.118694	0.082494	-0.060123	144.369369	-83.840933	-0.676247
21578	9.732717	0.597224	-1.225361	-0.202005	0.072834	-0.066522	143.776737	-83.853174	-0.196349
21579	9.840208	0.185108	-1.128149	-0.145811	0.087744	-0.063218	143.178559	-83.873205	0.321427
21580	9.736508	0.142127	-1.023303	-0.089450	0.094363	-0.063939	142.586922	-83.895098	0.865146
21581	9.660930	0.380137	-1.038054	-0.014983	0.088279	-0.076088	142.000230	-83.909713	1.446718
21582	9.747129	0.628858	-0.969222	0.004543	0.097594	-0.075553	141.395610	-83.927736	2.057613
21583	9.725589	0.711134	-0.912444	0.012455	0.102159	-0.073209	140.783508	-83.948274	2.680509
21584	9.719098	0.937186	-0.761702	0.025629	0.104358	-0.070389	140.181708	-83.969787	3.300672
21585	9.622482	0.880745	-0.798127	-0.014749	0.103467	-0.066448	139.569097	-83.991996	3.908357
21586	9.642838	0.789672	-0.799729	-0.006813	0.100690	-0.074603	138.935737	-84.008928	4.541523
21587	9.673276	0.693376	-0.636275	-0.020118	0.099585	-0.064760	138.332698	-84.028721	5.136449
21588	9.642850	0.595600	-0.779593	-0.026864	0.097280	-0.061260	137.747447	-84.047906	5.709651
21589	9.622195	0.693871	-0.812906	-0.032058	0.094586	-0.064503	137.149663	-84.064402	6.292374
21590	9.667604	0.751639	-0.952462	-0.045637	0.092704	-0.062525	136.558874	-84.079941	6.860295
21591	9.743366	0.809538	-1.190566	-0.066442	0.100540	-0.064427	135.912440	-84.097650	7.472087
21592	9.771588	0.890227	-1.298302	-0.041631	0.102692	-0.046904	135.340502	-84.122265	8.023331
21593	9.767938	0.848984	-1.216782	-0.072510	0.105496	-0.034682	134.780046	-84.152726	8.545146
21594	9.920453	0.456285	-1.032662	-0.063496	0.110081	-0.034167	134.206003	-84.184367	9.085861
21595	9.872065	0.355818	-1.108030	-0.001975	0.133201	-0.022848	133.607370	-84.229643	9.686605
21596	9.749492	0.535669	-0.970692	0.047899	0.133544	-0.014503	133.062781	-84.277587	10.261779
21597	9.662466	0.766103	-0.949269	0.052101	0.135217	-0.002950	132.545414	-84.330837	10.811888
21598	9.624776	0.886657	-0.894740	0.032883	0.131005	0.000559	132.042741	-84.383125	11.336194
21599	9.623197	1.069947	-0.846935	-0.002376	0.134961	0.015213	131.545936	-84.443065	11.834178
21600	9.606379	1.189326	-0.856766	-0.021248	0.156085	0.016270	130.940657	-84.510625	12.430309
21601	9.601894	1.262925	-0.608029	-0.083995	0.147017	0.021238	130.341291	-84.576696	12.984233
21602	9.613334	1.370222	-0.570711	-0.152908	0.152239	0.035888	129.724893	-84.650194	13.515638
21603	9.492420	1.707973	-0.862824	-0.230469	0.174110	0.038287	128.947554	-84.732444	14.163883
21604	9.487543	1.719148	-0.953412	-0.376530	0.146918	0.036047	128.193470	-84.802778	14.704773
21605	9.644642	1.411647	-0.648514	-0.483933	0.151656	0.042140	127.355214	-84.877226	15.268215
21606	9.701369	1.086990	-0.958193	-0.564527	0.154884	0.059285	126.503657	-84.959461	15.798713
21607	9.659540	1.149516	-0.932369	-0.557062	0.148197	0.065761	125.690148	-85.042162	16.295113
21608	9.793016	0.855264	-0.931592	-0.637524	0.114920	0.066489	124.997971	-85.113154	16.623545
21609	10.256317	-0.001433	-0.296070	-0.598732	0.159325	0.056812	124.021880	-85.194013	17.259034
21610	10.196619	-0.760874	-0.107303	-0.503776	0.200748	0.061457	122.854896	-85.288726	18.140728
21611	9.986978	-1.004599	-0.296385	-0.253813	0.219206	0.055888	121.653695	-85.385274	19.200185
21612	9.776508	-0.509372	-0.235378	-0.037195	0.209062	0.052539	120.586651	-85.475108	20.249531
21613	9.742304	0.291188	-0.321185	0.025410	0.195934	0.046975	119.571617	-85.557216	21.282459
21614	9.750181	0.897721	-0.438525	-0.012770	0.194242	0.038353	118.482761	-85.632745	22.367462
21615	9.802960	1.369936	-0.489928	-0.100150	0.211961	0.028427	117.144370	-85.706482	23.652313
21616	9.790761	1.411689	-0.523578	-0.240858	0.230808	0.014537	115.507616	-85.775040	25.155487
21617	9.677929	1.197788	-0.455301	-0.339032	0.232319	0.001572	113.704889	-85.834102	26.768458
21618	9.607599	1.099892	-0.403200	-0.393660	0.241910	0.011412	111.788298	-85.896331	28.464197
21619	9.386221	1.061355	-0.677027	-0.502993	0.229632	0.009386	109.835749	-85.951093	30.132947
21620	9.579788	0.406174	-0.660002	-0.573793	0.177415	0.010643	108.211423	-85.992757	31.432019
21621	9.913409	-0.215465	0.119433	-0.424917	0.206078	0.009294	106.405457	-86.036101	32.998488
21622	9.811570	-0.506878	0.156188	-0.287333	0.212217	0.027886	104.640628	-86.086994	34.602760
21623	9.950156	-0.463184	-0.322320	-0.102293	0.214072	0.036700	102.933009	-86.139912	36.255745
21624	9.890425	-0.015897	-0.142537	0.091057	0.238269	0.026882	101.079551	-86.186548	38.165913
21625	9.717184	0.458826	-0.242005	0.089624	0.239208	0.020764	99.155843	-86.225730	40.145483
21626	9.707454	0.772183	-0.515687	0.059717	0.224977	0.018429	97.306209	-86.257985	42.033640
21627	9.790613	0.976706	-0.486290	0.064470	0.225670	0.018921	95.414395	-86.286589	43.966657
21628	9.886784	0.777369	-0.386364	0.050912	0.234002	0.035450	93.431338	-86.320664	45.983334
21629	9.985095	0.471118	-0.346391	0.066643	0.246765	0.051873	91.301834	-86.359812	48.155625
21630	9.834032	0.290669	-0.280426	0.117152	0.259124	0.053191	89.054982	-86.394386	50.474489
21631	9.753682	0.219792	-0.049733	0.162657	0.262802	0.054532	86.749712	-86.423808	52.877848
21632	9.739829	0.185909	-0.012860	0.218790	0.271446	0.034490	84.390615	-86.435287	55.367380
21633	9.632393	0.151770	0.061802	0.239724	0.269249	0.027101	82.051888	-86.436278	57.848432
21634	9.797034	0.110131	0.242774	0.305107	0.258033	0.022311	79.872450	-86.429602	60.207490
21635	9.895520	0.220659	0.313296	0.305399	0.256334	0.022246	77.710843	-86.417386	62.548811
21636	9.949773	0.298982	0.140333	0.288994	0.248957	0.021200	75.635250	-86.400352	64.794620
21637	9.927328	0.367420	0.158303	0.258225	0.240400	0.010509	73.658010	-86.373542	66.924219
21638	9.780175	0.311119	0.062486	0.221650	0.232219	-0.005355	71.815539	-86.335223	68.897898
21639	9.740022	0.269182	0.028562	0.217212	0.225929	-0.016702	70.090038	-86.287790	70.751867
21640	9.636205	0.237682	0.042302	0.218485	0.208192	-0.023602	68.586158	-86.237194	72.384614
21641	9.571232	0.401291	0.078524	0.223108	0.202089	-0.028846	67.185345	-86.182146	73.916784
21642	9.575463	0.659506	0.332869	0.200733	0.194028	-0.028658	65.883791	-86.126998	75.336753
21643	9.724485	0.902786	0.215493	0.152184	0.186192	-0.017103	64.603511	-86.077265	76.707573
21644	9.827810	1.116269	0.228167	0.113634	0.201244	0.006461	63.144001	-86.033995	78.236021
21645	9.765071	1.180726	0.334989	0.084900	0.197621	0.034276	61.611975	-86.002712	79.820691
21646	9.772723	1.250069	0.545173	0.088172	0.165439	0.059766	60.238503	-85.990734	81.248389
21647	9.946438	1.359267	0.656252	0.050600	0.143789	0.093802	58.852966	-85.999090	82.666555
21648	10.050657	1.456663	0.661403	-0.018092	0.134317	0.139051	57.295040	-86.030121	84.218106
21649	9.871112	1.595919	0.734339	-0.060185	0.141837	0.171559	55.477820	-86.070731	86.005260
21650	9.706492	1.610681	0.829135	-0.152471	0.133455	0.192727	53.529934	-86.120268	87.870372
21651	9.690916	1.450197	1.039085	-0.213896	0.116129	0.203985	51.548691	-86.176236	89.733444
21652	9.625288	1.306797	1.077700	-0.306574	0.128176	0.204597	49.383525	-86.223820	91.727615
21653	9.596445	1.054649	0.940074	-0.400653	0.109789	0.199817	47.253961	-86.271058	93.631879
21654	9.507440	1.049140	0.613666	-0.574706	0.082606	0.205616	45.117700	-86.327093	95.442922
21655	9.085977	0.660413	-0.049367	-0.859608	0.020021	0.263772	42.752574	-86.427137	97.319451
