// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BA83
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
33839	9.584266	-0.321838	-0.761479	0.003753	-0.001152	-0.007383	-170.186513	-85.223902	-113.591250
33840	9.717430	-0.204048	-0.832767	0.000168	0.004326	-0.022953	-170.287440	-85.226195	-113.487923
33841	9.842971	-0.063048	-0.830734	0.006256	-0.001067	-0.011822	-170.314743	-85.224387	-113.454965
33842	9.715795	-0.119497	-0.801476	0.004641	0.005170	0.000846	-170.251262	-85.224848	-113.514046
33843	9.633155	-0.250907	-0.744019	0.006073	0.002714	-0.006236	-170.236556	-85.224635	-113.523348
33844	9.663332	-0.190921	-0.783625	0.006523	-0.000331	-0.016586	-170.296200	-85.223677	-113.457794
33845	9.812989	-0.084591	-0.784752	0.003038	-0.001005	-0.015413	-170.349523	-85.222250	-113.400575
33846	9.764412	-0.116763	-0.795563	0.005983	0.003322	-0.004166	-170.321304	-85.222153	-113.423500
33847	9.661525	-0.173869	-0.763604	-0.000896	0.001368	-0.003892	-170.296306	-85.220956	-113.447137
33848	9.683883	-0.193659	-0.746285	-0.000551	0.009189	-0.006393	-170.280091	-85.224386	-113.461774
33849	9.708280	-0.159115	-0.737318	-0.001439	0.005426	-0.013174	-170.313445	-85.226377	-113.427168
33850	9.756963	-0.090909	-0.720464	-0.004114	0.001431	-0.007485	-170.315622	-85.225532	-113.425397
33851	9.710294	-0.137525	-0.750993	-0.004114	0.001430	-0.007485	-170.316662	-85.224718	-113.424755
33852	9.689915	-0.130719	-0.787177	-0.005105	0.005971	-0.007863	-170.316720	-85.226474	-113.425679
33853	9.732772	-0.122214	-0.727383	-0.008421	0.011771	-0.006496	-170.301591	-85.231405	-113.443740
33854	9.727046	-0.146917	-0.678543	-0.009752	0.005926	-0.005819	-170.290518	-85.232938	-113.458506
33855	9.708606	-0.120452	-0.728995	-0.007684	-0.001199	-0.005689	-170.284503	-85.230468	-113.466997
33856	9.710514	-0.133967	-0.748785	-0.007507	0.000146	-0.008383	-170.296195	-85.228984	-113.457628
