// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BB4F
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
61147	9.166676	-2.557795	2.201780	-0.001661	0.004055	0.002083	-48.670703	-69.716294	-32.415909
61148	9.159042	-2.560547	2.224948	-0.002029	-0.000645	-0.000354	-48.671690	-69.717633	-32.411353
61149	9.119027	-2.556848	2.238017	0.000000	-0.000000	-0.000000	-48.670389	-69.718630	-32.412293
61150	9.145285	-2.540517	2.222658	0.000000	-0.000000	-0.000000	-48.669724	-69.719614	-32.411203
61151	9.134173	-2.551658	2.191819	-0.000937	-0.001454	0.001419	-48.672106	-69.720552	-32.408789
61152	9.145247	-2.540771	2.222524	-0.002994	0.001336	0.001534	-48.672745	-69.720340	-32.411629
61153	9.158984	-2.561051	2.224609	-0.000511	-0.003622	0.002917	-48.678943	-69.721453	-32.404888
61154	9.134068	-2.552256	2.191559	-0.003420	0.003504	0.000036	-48.676111	-69.721092	-32.408872
61155	9.140207	-2.575110	2.216867	0.000155	-0.002262	0.003192	-48.680625	-69.721572	-32.403518
61156	9.131257	-2.521665	2.220141	-0.000569	0.003246	0.003857	-48.680299	-69.719725	-32.406693
61157	9.144891	-2.542058	2.222516	-0.001903	0.000527	0.003308	-48.682861	-69.719100	-32.404677
61158	9.158588	-2.562350	2.224741	-0.000270	-0.000094	0.001694	-48.683954	-69.719419	-32.405605
61159	9.112323	-2.536138	2.212572	-0.001632	0.000621	0.001614	-48.684518	-69.719487	-32.405554
61160	9.164712	-2.585201	2.250104	0.002299	0.000739	-0.001339	-48.680034	-69.720821	-32.412317
61161	9.126114	-2.556161	2.214720	-0.002270	-0.004173	0.000869	-48.685784	-69.723023	-32.407128
61162	9.149777	-2.508717	2.227680	0.000270	0.000094	-0.001694	-48.683129	-69.724670	-32.406440
61163	9.155960	-2.531478	2.252909	-0.002569	-0.000833	0.003033	-48.687376	-69.724678	-32.403035
61164	9.166182	-2.560094	2.201163	0.000695	-0.002074	-0.000195	-48.688262	-69.726488	-32.400857
61165	9.137307	-2.545313	2.244909	-0.002029	-0.000645	-0.000354	-48.688513	-69.727882	-32.401383
61166	9.112436	-2.536489	2.211704	-0.001874	-0.002907	0.002838	-48.694785	-69.728713	-32.397529
61167	9.137363	-2.545542	2.244422	-0.002425	-0.001910	-0.002323	-48.694723	-69.731433	-32.398632
61168	9.140076	-2.576566	2.215716	-0.002029	-0.000645	-0.000354	-48.695736	-69.732896	-32.398832
61169	9.138864	-2.519992	2.195844	0.001902	-0.000527	-0.003308	-48.690572	-69.735517	-32.402729
61170	9.158892	-2.562454	2.223371	0.000270	0.000094	-0.001694	-48.687747	-69.737114	-32.402061
61171	9.152734	-2.539554	2.198191	-0.000155	0.002262	-0.003192	-48.680627	-69.738630	-32.409299
61172	9.142563	-2.510863	2.249821	-0.000396	-0.001265	-0.001968	-48.679352	-69.740923	-32.411812
61173	9.159079	-2.561897	2.223243	-0.002000	-0.004079	-0.000824	-48.683108	-69.743818	-32.408584
61174	9.131604	-2.521823	2.218534	-0.003391	0.000070	-0.000434	-48.683489	-69.744868	-32.408549
61175	9.134325	-2.552834	2.189812	0.000299	-0.003340	-0.002164	-48.683694	-69.748061	-32.407702
61176	9.134440	-2.552653	2.189545	-0.002425	-0.001910	-0.002322	-48.684340	-69.750809	-32.407386
61177	9.153261	-2.538695	2.196987	0.000569	-0.003246	-0.003857	-48.682544	-69.754694	-32.408507
61178	9.159646	-2.560936	2.222014	-0.000523	-0.002437	-0.005630	-48.679239	-69.758997	-32.409277
61179	9.145986	-2.540654	2.219615	-0.002029	-0.000645	-0.000354	-48.679490	-69.760391	-32.409802
61180	9.119765	-2.556917	2.234928	0.000270	0.000094	-0.001694	-48.676855	-69.762101	-32.411240
61181	9.167437	-2.557729	2.198684	-0.000127	-0.001171	-0.003662	-48.673235	-69.765117	-32.414729
61182	9.153739	-2.537458	2.196427	-0.001092	0.000809	-0.001773	-48.670418	-69.766659	-32.420651
61183	9.139998	-2.517348	2.194154	-0.000666	-0.001360	-0.000275	-48.670803	-69.768290	-32.420201
61184	9.153821	-2.537304	2.196261	-0.001759	-0.000551	-0.002048	-48.669152	-69.770291	-32.424160
61185	9.167674	-2.557092	2.198438	0.001902	-0.000526	-0.003308	-48.663978	-69.772911	-32.428067
61186	9.146379	-2.539555	2.219250	-0.004753	0.000784	-0.000513	-48.664572	-69.773920	-32.432783
61187	9.154047	-2.536754	2.195953	-0.000097	-0.004605	-0.004132	-48.664459	-69.778438	-32.432517
61188	9.139040	-2.541696	2.241949	0.001206	0.001548	-0.003112	-48.657636	-69.780138	-32.440555
61189	9.125338	-2.521427	2.239694	-0.002425	-0.001910	-0.002322	-48.657568	-69.782857	-32.441663
61190	9.165491	-2.524866	2.226312	-0.000793	-0.002531	-0.003936	-48.656088	-69.786427	-32.441129
61191	9.160730	-2.558251	2.220638	0.001236	-0.001886	-0.003582	-48.652597	-69.789679	-32.443649
61192	9.147092	-2.537852	2.218259	0.002598	-0.002600	-0.003503	-48.649424	-69.793121	-32.446908
61193	9.154841	-2.534698	2.195017	-0.001616	-0.001628	-0.007402	-48.643334	-69.797918	-32.453938
61194	9.133727	-2.516780	2.215519	0.002628	-0.006034	-0.003973	-48.644124	-69.802926	-32.450656
61195	9.132551	-2.542010	2.263284	-0.012441	-0.003966	-0.000429	-48.654143	-69.805609	-32.447130
61196	9.269346	-2.522027	2.128719	0.011610	-0.010037	-0.008578	-48.649470	-69.814029	-32.443470
61197	9.089395	-2.545623	2.222155	-0.006489	0.012891	-0.006034	-48.630591	-69.812741	-32.467100
61198	9.186803	-2.482523	2.184079	0.003024	-0.004768	-0.002005	-48.631569	-69.816433	-32.465303
61199	9.110850	-2.562473	2.201467	0.000270	0.000094	-0.001693	-48.628254	-69.818122	-32.468224
61200	9.142053	-2.512221	2.191466	-0.002425	-0.001911	-0.002321	-48.628532	-69.820821	-32.470179
61201	9.155946	-2.532125	2.193380	0.002755	-0.004862	-0.000311	-48.631016	-69.823793	-32.465405
61202	9.148483	-2.534595	2.216247	-0.004214	0.000972	-0.003898	-48.627424	-69.826041	-32.469618
61203	9.156192	-2.531541	2.193026	0.002201	-0.003865	-0.005470	-48.623740	-69.830854	-32.471754
61204	9.150104	-2.508593	2.167469	-0.002695	-0.002005	-0.000628	-48.626132	-69.832950	-32.474023
61205	9.148893	-2.533659	2.215625	0.001505	-0.001791	-0.005275	-48.620620	-69.836893	-32.478532
61206	9.156602	-2.530575	2.192428	0.001235	-0.001885	-0.003582	-48.617401	-69.840099	-32.481666
61207	9.149183	-2.532886	2.215311	-0.002156	-0.001816	-0.004014	-48.615314	-69.843510	-32.484760
61208	9.168012	-2.518736	2.222870	0.004896	-0.001859	-0.004842	-48.608903	-69.847261	-32.486730
61209	9.150789	-2.506746	2.166714	0.002328	-0.002694	-0.001809	-48.607548	-69.850056	-32.486307
61210	9.135770	-2.511803	2.212740	-0.004215	0.000971	-0.003898	-48.603814	-69.852217	-32.488733
61211	9.164779	-2.526282	2.168656	0.001662	-0.004053	-0.002084	-48.604150	-69.855646	-32.486915
61212	9.134706	-2.536682	2.260561	-0.003091	-0.003271	-0.002595	-48.606083	-69.858951	-32.486630
61213	9.176181	-2.514742	2.198782	0.002598	-0.002599	-0.003503	-48.602714	-69.862438	-32.488189
61214	9.150117	-2.530755	2.213890	-0.002822	-0.003176	-0.004288	-48.602692	-69.866431	-32.488999
61215	9.164004	-2.550704	2.215805	-0.004326	-0.001386	0.000987	-48.606507	-69.867529	-32.487130
61216	9.157783	-2.528044	2.190415	0.000269	0.000095	-0.001693	-48.603539	-69.869125	-32.487497
61217	9.117781	-2.524387	2.203505	-0.000935	-0.001454	0.001419	-48.605938	-69.870063	-32.485067
61218	9.150266	-2.530836	2.213182	-0.001601	-0.002814	0.001145	-48.610438	-69.871572	-32.479442
61219	9.150382	-2.530868	2.212664	-0.001967	-0.007513	-0.001292	-48.617733	-69.875971	-32.472427
61220	9.150486	-2.530849	2.212256	-0.003391	0.000068	-0.000432	-48.617998	-69.877090	-32.476279
61221	9.171914	-2.548202	2.191063	-0.001301	-0.006153	-0.001018	-48.623603	-69.880855	-32.470659
61222	9.158215	-2.528172	2.188459	-0.005420	-0.000578	-0.000785	-48.625641	-69.882325	-32.469530
61223	9.190707	-2.534517	2.198222	-0.003391	0.000068	-0.000432	-48.625749	-69.883482	-32.471039
61224	9.150770	-2.530790	2.211146	-0.001729	-0.003985	-0.002516	-48.628141	-69.887051	-32.466824
61225	9.150903	-2.530557	2.210863	-0.004882	-0.000388	-0.004171	-48.625771	-69.889988	-32.471881
61226	9.158522	-2.527832	2.187568	-0.001601	-0.002814	0.001145	-48.630089	-69.891436	-32.466056
61227	9.118615	-2.524156	2.200317	-0.002395	-0.005344	-0.002790	-48.633544	-69.895656	-32.463392
61228	9.172585	-2.547645	2.188899	-0.004454	-0.002557	-0.002673	-48.635236	-69.898616	-32.460901
