// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BB52
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
56688	9.093498	1.816246	2.755786	-0.986024	-0.605543	-0.099965	39.153507	-64.172342	47.611235
56689	9.027768	1.670328	2.855625	-1.079840	-0.585472	-0.070616	39.045552	-64.406130	47.050463
56690	9.034136	1.476876	2.912719	-1.096273	-0.604414	-0.051296	38.927454	-64.656042	46.491254
56691	9.129878	1.220965	2.923524	-1.108279	-0.642247	-0.012430	38.800953	-64.937112	45.935312
56692	9.325992	1.288125	3.069130	-1.091717	-0.663843	0.012693	38.680349	-65.237555	45.384293
56693	9.356140	1.164720	3.075619	-1.069425	-0.645476	0.042646	38.535736	-65.540860	44.875394
56694	9.424041	1.227911	3.226833	-1.101728	-0.576646	0.087472	38.276472	-65.830119	44.472865
56695	9.505384	1.184463	3.281192	-1.059870	-0.512689	0.119811	37.960633	-66.102697	44.159719
56696	9.356165	1.362117	3.392553	-0.938959	-0.461495	0.151831	37.639215	-66.364161	43.928719
56697	9.105260	1.712141	3.526673	-0.887563	-0.415538	0.185415	37.275477	-66.616894	43.776697
56698	8.807818	1.871837	3.592297	-0.845951	-0.364531	0.204756	36.870567	-66.853473	43.695463
56699	8.646592	1.956892	3.566814	-0.807676	-0.387736	0.200482	36.509131	-67.099370	43.591198
56700	8.722477	1.724468	3.398514	-0.788174	-0.505631	0.202643	36.249048	-67.400690	43.389126
56701	8.829303	1.491477	3.202798	-0.684337	-0.548264	0.210871	36.075297	-67.724703	43.158681
56702	8.934641	1.668909	3.305990	-0.631521	-0.549249	0.213910	35.929365	-68.050544	42.931203
56703	9.065401	1.296043	3.039699	-0.653795	-0.563878	0.233604	35.762353	-68.389915	42.713396
56704	9.195470	1.119963	3.133719	-0.579703	-0.482237	0.272084	35.522187	-68.704507	42.620108
56705	9.272167	0.925063	3.204385	-0.510498	-0.522966	0.292975	35.330709	-69.045094	42.517497
56706	9.328541	0.752131	3.080562	-0.400876	-0.516320	0.334909	35.142432	-69.396639	42.478722
56707	9.326883	0.921578	3.125228	-0.249149	-0.480539	0.355241	34.982385	-69.738075	42.502801
56708	9.277551	0.794217	2.950040	-0.210140	-0.480556	0.336235	34.865730	-70.073323	42.504302
56709	9.397248	0.619263	2.913714	-0.135963	-0.476356	0.343198	34.777486	-70.408836	42.520860
56710	9.689511	0.733644	2.960237	0.050306	-0.480927	0.352286	34.786566	-70.749503	42.547262
56711	9.825029	0.918746	2.814920	0.157639	-0.485839	0.348646	34.867398	-71.091291	42.562816
56712	9.932141	1.342457	2.657434	0.261707	-0.424652	0.408980	34.865233	-71.424085	42.728891
56713	10.447623	1.382516	2.748269	0.223981	-0.402348	0.446152	34.763282	-71.758521	42.977070
56714	10.464990	0.884769	2.272177	0.216965	-0.228749	0.515243	34.376103	-72.033157	43.520624
56715	10.078118	1.030743	2.434590	0.345203	0.148413	0.543548	33.632963	-72.136106	44.514950
56716	9.372501	1.492095	2.609426	0.304338	0.308525	0.556458	32.682950	-72.161703	45.701619
56717	9.098481	1.369727	2.633654	0.238018	0.154868	0.560545	31.830068	-72.257363	46.745993
56718	9.113102	1.241950	2.577273	0.385746	-0.015588	0.560331	31.210597	-72.432021	47.633435
56719	9.312911	1.458875	2.585039	0.552320	-0.174069	0.542559	30.847736	-72.677012	48.350925
56720	9.539490	1.451334	2.389171	0.505962	-0.262104	0.515524	30.569122	-72.956164	48.951391
56721	9.788118	1.486684	2.283888	0.490648	-0.144509	0.507915	30.167860	-73.174014	49.670110
56722	9.585639	1.656260	2.213798	0.440907	0.070690	0.518316	29.503504	-73.285824	50.633201
56723	9.347917	1.848879	2.400656	0.317102	0.154519	0.536619	28.649535	-73.357165	51.719743
56724	9.284346	1.562987	2.360564	0.172471	0.119268	0.539433	27.731124	-73.442134	52.786591
56725	9.235911	1.475530	2.363941	0.244008	0.089365	0.531448	26.883915	-73.535621	53.821463
56726	9.007944	1.900231	2.416955	0.351691	0.020183	0.515150	26.175744	-73.656302	54.775111
56727	8.970749	2.317647	2.459512	0.268889	-0.139079	0.484361	25.597611	-73.848435	55.543173
56728	9.257129	2.210670	2.437842	0.073540	-0.287442	0.436977	25.102405	-74.103652	56.107598
56729	9.736631	1.819322	2.384204	-0.054566	-0.305541	0.397702	24.604947	-74.357520	56.597437
56730	9.994107	1.172674	2.266393	-0.115017	-0.243640	0.360163	24.074720	-74.568944	57.084725
