// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BAF3
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
51245	9.124532	3.371789	0.190454	-0.174827	-0.027046	-0.022070	93.167621	-70.256133	46.411559
51246	9.204514	3.280943	0.147035	-0.176193	-0.022915	-0.022202	93.106508	-70.244216	46.369948
51247	9.243917	3.218206	0.080164	-0.150393	-0.013790	-0.019366	93.050162	-70.232404	46.339046
51248	9.286604	3.230034	0.123785	-0.140756	-0.010058	-0.007917	92.990080	-70.229084	46.317902
51249	9.307170	3.325244	0.154483	-0.134645	-0.003673	-0.005641	92.927831	-70.225447	46.302859
51250	9.286697	3.411925	0.068834	-0.107243	0.014959	0.004806	92.848129	-70.230154	46.322960
51251	9.179384	3.582323	0.084899	-0.079607	0.020712	0.017198	92.780400	-70.240286	46.347249
51252	9.106863	3.788511	0.187895	-0.123137	-0.004046	0.023587	92.723238	-70.255196	46.333711
51253	9.170709	3.819367	0.071416	-0.155365	-0.016552	0.032386	92.672596	-70.272998	46.293728
51254	9.107365	3.925238	0.118168	-0.198168	-0.014647	0.041807	92.590623	-70.298044	46.260867
51255	8.986400	4.000620	0.311805	-0.315993	-0.037536	0.049966	92.482719	-70.325415	46.183966
51256	8.989027	4.030413	0.416793	-0.411616	-0.050568	0.038770	92.335577	-70.347872	46.090430
51257	9.023574	3.992015	0.328695	-0.454150	-0.040346	0.025901	92.151288	-70.361534	46.010605
51258	9.004841	4.000712	0.421632	-0.506534	-0.043770	0.017350	91.937326	-70.372038	45.930262
51259	8.954434	3.973562	0.528877	-0.573655	-0.059047	0.021898	91.714213	-70.383261	45.818974
51260	8.991388	3.935664	0.545672	-0.635937	-0.070468	0.013444	91.468656	-70.391293	45.693448
51261	8.983157	3.883464	0.600295	-0.693289	-0.074955	0.006147	91.201797	-70.393601	45.555843
51262	8.990439	3.751339	0.463474	-0.735890	-0.085027	-0.005541	90.921595	-70.390976	45.406277
51263	9.068645	3.580145	0.493492	-0.764964	-0.093719	-0.012153	90.643326	-70.383099	45.237184
51264	9.154228	3.450096	0.564158	-0.795401	-0.097056	-0.017728	90.348134	-70.373928	45.067301
51265	9.249432	3.325893	0.681145	-0.802015	-0.083848	-0.021003	90.032784	-70.361586	44.915018
51266	9.166603	3.238985	0.628529	-0.766989	-0.041283	-0.017094	89.664399	-70.353358	44.840095
51267	9.067619	3.135849	0.581313	-0.717946	-0.027190	-0.029586	89.306690	-70.336437	44.783919
51268	9.053871	3.020861	0.515973	-0.679396	-0.029418	-0.033142	88.970000	-70.319251	44.728604
51269	9.163677	2.826684	0.431604	-0.639958	-0.021644	-0.034368	88.648706	-70.299749	44.681198
51270	9.296348	2.620007	0.366377	-0.572333	-0.000017	-0.033000	88.326770	-70.282451	44.675352
51271	9.353785	2.503149	0.380937	-0.490657	0.025598	-0.030653	88.015896	-70.264391	44.707741
51272	9.324392	2.374151	0.313683	-0.394123	0.060327	-0.022636	87.699687	-70.251813	44.804295
51273	9.235539	2.338375	0.149862	-0.284241	0.091585	-0.015874	87.401480	-70.240480	44.948893
51274	9.191396	2.250321	-0.070152	-0.180606	0.082063	-0.017661	87.173080	-70.229896	45.082156
51275	9.242971	2.153238	-0.262259	-0.086064	0.067271	0.001994	87.026061	-70.229108	45.186771
51276	9.190649	2.142102	-0.343337	-0.063594	0.059409	0.033789	86.896633	-70.248455	45.286128
51277	9.127062	1.888247	-0.630270	-0.067326	-0.000584	0.054246	86.863838	-70.279542	45.280774
51278	9.210531	1.680085	-0.880836	0.108411	-0.017047	0.052628	86.953236	-70.312069	45.252378
51279	9.303427	1.557018	-0.892903	0.261008	0.007157	0.059661	87.095959	-70.346019	45.260411
51280	9.370806	1.443014	-1.200866	0.428237	0.018786	0.052759	87.311832	-70.377654	45.292361
51281	9.306390	1.627507	-1.310993	0.635795	0.039884	0.048840	87.618185	-70.404600	45.354644
51282	9.144979	2.185703	-1.217556	0.761026	0.060898	0.048086	87.958217	-70.432817	45.457246
51283	8.990343	2.933056	-0.804910	0.734845	0.034675	0.050210	88.330370	-70.460891	45.509905
51284	8.810154	3.549115	-0.382412	0.591570	-0.002016	0.037521	88.676182	-70.484440	45.503364
51285	8.890080	3.789353	0.204381	0.382754	-0.058407	0.003096	88.999456	-70.486818	45.393840
51286	9.015556	3.378510	0.637270	0.163222	-0.128894	-0.026706	89.307169	-70.474577	45.167328
51287	9.139319	2.554755	0.471901	0.068148	-0.155616	-0.027411	89.607604	-70.459608	44.890763
51288	9.330488	1.962414	0.163669	0.169061	-0.157246	-0.027235	89.963601	-70.446298	44.616519
51289	9.632392	1.647295	0.098858	0.377610	-0.119322	-0.016854	90.381944	-70.436287	44.402948
51290	9.765320	1.794171	0.490318	0.636911	-0.005986	-0.030691	90.761236	-70.420677	44.388459
51291	9.718404	2.162620	0.742146	0.801716	0.090352	-0.036602	91.083805	-70.400352	44.534429
51292	9.614007	2.574595	0.141967	0.966003	0.157529	-0.047669	91.387431	-70.377036	44.800429
51293	9.304601	2.996993	-0.350447	1.116240	0.211422	-0.045822	91.695179	-70.353826	45.153510
51294	8.971596	3.568315	-0.271689	1.102335	0.151799	-0.021894	92.087139	-70.346179	45.408719
51295	8.713381	4.174446	0.071266	1.042845	0.081671	-0.000178	92.563281	-70.347709	45.538377
51296	8.498270	4.804159	0.186635	0.959098	0.088663	-0.012526	92.974678	-70.344916	45.685788
51297	8.176799	5.147880	-0.080396	0.721390	0.064774	-0.028192	93.291371	-70.330504	45.789190
51298	7.923932	5.166389	-0.215784	0.387748	-0.093525	-0.037915	93.664237	-70.307336	45.629835
51299	8.205978	4.650939	-0.546112	0.099578	-0.241700	-0.035683	94.112652	-70.277194	45.214911
51300	8.528230	4.285541	-0.661627	-0.006163	-0.308335	-0.011829	94.603711	-70.258634	44.690140
51301	8.702587	4.073601	-0.299352	-0.056794	-0.368778	0.029848	95.171331	-70.257263	44.053288
51302	9.084464	4.049971	-0.202150	-0.062233	-0.378530	0.048769	95.749848	-70.265970	43.401449
51303	9.467426	3.906675	0.199479	-0.116935	-0.346101	0.081031	96.256006	-70.290937	42.793365
51304	9.497348	3.660392	0.493996	-0.197593	-0.404523	0.143729	96.817918	-70.347833	42.077025
51305	9.435418	3.668550	0.702627	-0.116631	-0.384332	0.170331	97.407542	-70.416881	41.380911
51306	9.360709	3.457739	0.605722	-0.106793	-0.293674	0.160214	97.855459	-70.486946	40.841320
51307	9.205773	2.861033	0.071188	-0.116984	-0.341314	0.156745	98.381039	-70.547655	40.213507
51308	9.205602	2.710783	-0.213360	0.023568	-0.381049	0.158838	99.050744	-70.605938	39.518360
51309	9.299917	2.942019	-0.372015	0.099010	-0.359732	0.166863	99.740019	-70.665962	38.848671
51310	9.129936	3.264887	-0.231480	0.182928	-0.358988	0.192187	100.483542	-70.739645	38.172613
